value,word
NEG,ㄴ/ETM;유리/NNG;눈/NNG
NEG,ㄴ/ETM;음악/NNG
POS,ㄴ/ETM;음악/NNG;과/JC
NEG,ㄴ/ETM;음악/NNG;은/JX
None,ㄴ/ETM;의미/NNG
None,ㄴ/ETM;의미/NNG;에서/JKB
POS,ㄴ/ETM;의존/NNG
POS,ㄴ/ETM;의존/NNG;성/XSN
NEG,ㄴ/ETM;의혹/NNG
POS,ㄴ/ETM;이런/MM
POS,ㄴ/ETM;이런/MM;깨우치/VV
POS,ㄴ/ETM;이야기/NNG
NEG,ㄴ/ETM;이유/NNG
NEG,ㄴ/ETM;이유/NNG;이/VCP
POS,ㄴ/ETM;인기/NNG
POS,ㄴ/ETM;인기/NNG;를/JKO
NEG,ㄴ/ETM;일/NNG
NEG,ㄴ/ETM;일/NNG;이/JKC
NEG,ㄴ/ETM;일/NNG;이/JKS
NEG,ㄴ/ETM;일/NNG;이/VCP
NEG,ㄴ/ETM;일직선/NNG
NEG,ㄴ/ETM;일직선/NNG;시멘트/NNG
NEG,ㄴ/ETM;자/NNB
NEG,ㄴ/ETM;자/NNB;들/XSN
POS,ㄴ/ETM;자아/NNG
POS,ㄴ/ETM;자아/NNG;와/JC
POS,ㄴ/ETM;작가/NNG
POS,ㄴ/ETM;작가/NNG;이/VCP
POS,ㄴ/ETM;작품/NNG
POS,ㄴ/ETM;작품/NNG;은/JX
POS,ㄴ/ETM;잔치/NNG
NEG,ㄴ/ETM;재산/NNG
NEG,ㄴ/ETM;재산/NNG;피해/NNG
NEG,ㄴ/ETM;재주/NNG
NEG,ㄴ/ETM;재주/NNG;꾼/XSN
NEG,ㄴ/ETM;적/NNB
NEG,ㄴ/ETM;적/NNB;이/JKS
NEG,ㄴ/ETM;전쟁/NNG
NEG,ㄴ/ETM;전쟁/NNG;범죄/NNG
POS,ㄴ/ETM;전제/NNG
POS,ㄴ/ETM;전제/NNG;조건/NNG
POS,ㄴ/ETM;전화/NNG
POS,ㄴ/ETM;전화/NNG;번호/NNG
POS,ㄴ/ETM;절대/NNG
POS,ㄴ/ETM;절대/NNG;정숙/NNG
POS,ㄴ/ETM;절망/NNG
POS,ㄴ/ETM;젊음/NNG
POS,ㄴ/ETM;젊음/NNG;의/JKG
NEUT,ㄴ/ETM;점/NNG
NEUT,ㄴ/ETM;점/NNG;을/JKO
NEG,ㄴ/ETM;정책/NNG
NEG,ㄴ/ETM;정책/NNG;의/JKG
NEUT,ㄴ/ETM;제품/NNG
NEUT,ㄴ/ETM;제품/NNG;의/JKG
POS,ㄴ/ETM;제품/NNG;이/JKS
POS,ㄴ/ETM;조치/NNG
POS,ㄴ/ETM;주문/NNG
POS,ㄴ/ETM;주문/NNG;이/VCP
NEG,ㄴ/ETM;줄/NNB
NEG,ㄴ/ETM;줄/NNB;알/VV
POS,ㄴ/ETM;즐거움/NNG
NEG,ㄴ/ETM;지금/MAG
POS,ㄴ/ETM;진단/NNG
POS,ㄴ/ETM;진단/NNG;을/JKO
POS,ㄴ/ETM;진실/NNG
POS,ㄴ/ETM;진실/NNG;하/XSA
NEUT,ㄴ/ETM;질문/NNG
NEUT,ㄴ/ETM;질문/NNG;들/XSN
NEG,ㄴ/ETM;집/NNG
NEG,ㄴ/ETM;집/NNG;도/JX
NEG,ㄴ/ETM;짓/NNG
NEG,ㄴ/ETM;짓/NNG;이/VCP
POS,ㄴ/ETM;창작곡/NNG
POS,ㄴ/ETM;창작곡/NNG;중심/NNG
NEG,ㄴ/ETM;채/NNB
NEG,ㄴ/ETM;채/NNB;그대로/MAG
NEG,ㄴ/ETM;채/NNB;줄/NNG
POS,ㄴ/ETM;책/NNG
POS,ㄴ/ETM;책/NNG;을/JKO
NEG,ㄴ/ETM;처지/NNG
NEG,ㄴ/ETM;처지/NNG;에/JKB
NEG,ㄴ/ETM;처지/NNG;이/VCP
POS,ㄴ/ETM;천사/NNG
POS,ㄴ/ETM;천진/NNG
POS,ㄴ/ETM;천진/NNG;하/XSV
NEG,ㄴ/ETM;체/NNB
NEG,ㄴ/ETM;최후/NNG
NEG,ㄴ/ETM;최후/NNG;를/JKO
NEG,ㄴ/ETM;침략/NNG
NEG,ㄴ/ETM;침략/NNG;도/JX
NEG,ㄴ/ETM;침략/NNG;행위/NNG
NEG,ㄴ/ETM;칭찬/NNG
NEG,ㄴ/ETM;키히카/NNP
NEG,ㄴ/ETM;키히카/NNP;를/JKO
None,ㄴ/ETM;탓/NNG
None,ㄴ/ETM;탓/NNG;이/VCP
POS,ㄴ/ETM;태도/NNG
POS,ㄴ/ETM;태도/NNG;가/JKS
COMP,ㄴ/ETM;토론/NNG
POS,ㄴ/ETM;통찰력/NNG
POS,ㄴ/ETM;통찰력/NNG;으로/JKB
POS,ㄴ/ETM;특징/NNG
NEUT,ㄴ/ETM;편/NNB
NEUT,ㄴ/ETM;편/NNB;이/VCP
NEG,ㄴ/ETM;편견/NNG
NEG,ㄴ/ETM;편견/NNG;이/JKS
POS,ㄴ/ETM;평론가/NNG
NEG,ㄴ/ETM;폭력/NNG
POS,ㄴ/ETM;풍물/NNG
POS,ㄴ/ETM;풍물/NNG;이/JKS
POS,ㄴ/ETM;프로/NNG
POS,ㄴ/ETM;프로/NNG;근성/NNG
NEG,ㄴ/ETM;학생/NNG
NEG,ㄴ/ETM;학생/NNG;운동/NNG
POS,ㄴ/ETM;학술/NNG
POS,ㄴ/ETM;학술/NNG;적/XSN
NEG,ㄴ/ETM;한/MM
POS,ㄴ/ETM;한/MM;소녀/NNG
NEG,ㄴ/ETM;한/MM;철/NNG
POS,ㄴ/ETM;한/NNG
POS,ㄴ/ETM;한/NNG;가장/MAG
POS,ㄴ/ETM;한국/NNP
POS,ㄴ/ETM;한국/NNP;의/JKG
NEUT,ㄴ/ETM;해/NNG
NEUT,ㄴ/ETM;해/NNG;만/JX
POS,ㄴ/ETM;해결/NNG
POS,ㄴ/ETM;햇살/NNG
NEG,ㄴ/ETM;현실/NNG
NEG,ㄴ/ETM;현실/NNG;에/JKB
POS,ㄴ/ETM;형식/NNG
NEG,ㄴ/ETM;형태/NNG
NEG,ㄴ/ETM;형태/NNG;의/JKG
POS,ㄴ/ETM;환상/NNG
NEG,ㄴ/ETM;후/NNG
NEG,ㄴ/ETM;후/NNG;새롭/VA
POS,ㄴ/ETM;힘/NNG
POS,ㄴ/ETM;힘/NNG;이/JKC
NEG,ㄴ/JX
NEG,ㄴ/JX;곧/MAG
NEG,ㄴ/JX;곧/MAG;파멸/NNG
NEG,ㄴ/JX;관심/NNG
NEG,ㄴ/JX;관심/NNG;이/JKS
POS,ㄴ/JX;근절/NNG
POS,ㄴ/JX;근절/NNG;되/XSV
NEG,ㄴ/JX;누구/NP
NEG,ㄴ/JX;누구/NP;도/JX
NEG,ㄴ/JX;다시/MAG
NEG,ㄴ/JX;다시/MAG;처음/NNG
POS,ㄴ/JX;더/MAG
POS,ㄴ/JX;더/MAG;미치/VV
NEG,ㄴ/JX;말/NNG
NEG,ㄴ/JX;말/NNG;하/XSV
COMP,ㄴ/JX;무엇/NP
COMP,ㄴ/JX;무엇/NP;을/JKO
NEG,ㄴ/JX;미치/VV
NEG,ㄴ/JX;미치/VV;ㄴ/ETM
NEG,ㄴ/JX;바람직/XR
NEG,ㄴ/JX;바람직/XR;하/XSA
NEUT,ㄴ/JX;사랑/NNG
NEUT,ㄴ/JX;사랑/NNG;이/VCP
POS,ㄴ/JX;수퍼/NNG
POS,ㄴ/JX;수퍼/NNG;초/XPN
COMP,ㄴ/JX;않/VX
POS,ㄴ/JX;않/VX;았/EP
COMP,ㄴ/JX;않/VX;을까/EF
COMP,ㄴ/JX;어디/NP
COMP,ㄴ/JX;어디/NP;에/JKB
NEG,ㄴ/JX;이제/MAG
NEG,ㄴ/JX;이제/MAG;아무/MM
POS,ㄴ/JX;입술/NNG
POS,ㄴ/JX;입술/NNG;이/JKS
NEG,ㄴ/JX;절대/MAG
NEG,ㄴ/JX;절대/MAG;없/VA
POS,ㄴ/JX;젊/VA
POS,ㄴ/JX;젊/VA;은/ETM
POS,ㄴ/JX;진정/MAG
POS,ㄴ/JX;진정/MAG;나/NP
None,ㄴ/JX;하/VX
None,ㄴ/JX;하/VX;ㄴ데/EC
None,ㄴ가/EC
NEG,ㄴ가/EC;거리/NNG
NEG,ㄴ가/EC;거리/NNG;를/JKO
NEG,ㄴ가/EC;하/VV
NEG,ㄴ가/EC;하/VV;는/ETM
None,ㄴ가/EC;하/VV;면/EC
None,ㄴ가/EF
POS,ㄴ다*/EF
NEUT,ㄴ다/EC
None,ㄴ다/EC;는/ETM
None,ㄴ다/EC;는/ETM;것/NNB
NEUT,ㄴ다/EC;든지/EC
NEUT,ㄴ다/EC;든지/EC;머리/NNG
POS,ㄴ다/EF
NEG,ㄴ다고/EC
POS,ㄴ다고/EC;생각/NNG
POS,ㄴ다고/EC;생각/NNG;하/XSV
NEG,ㄴ다고/EC;용인/NNG
NEG,ㄴ다고/EC;용인/NNG;되/XSV
POS,ㄴ다고/EC;주장/NNG
POS,ㄴ다고/EC;주장/NNG;하/XSV
NEUT,ㄴ다고/EC;지적/NNG
NEUT,ㄴ다고/EC;지적/NNG;하/XSV
None,ㄴ다고/EC;하/VV
None,ㄴ다고/EC;하/VV;아서/EC
NEG,ㄴ다는/ETM
NEG,ㄴ다는/ETM;것/NNB
POS,ㄴ다는/ETM;것/NNB;을/JKO
NEG,ㄴ다는/ETM;것/NNB;이/JKS
NEG,ㄴ다는/ETM;것/NNB;이/VCP
NEG,ㄴ다는/ETM;결론/NNG
POS,ㄴ다는/ETM;깨닫/VV
POS,ㄴ다는/ETM;깨닫/VV;으면/EC
POS,ㄴ다는/ETM;느낌/NNG
POS,ㄴ다는/ETM;느낌/NNG;은/JX
NEG,ㄴ다는/ETM;불안감/NNG
NEG,ㄴ다는/ETM;불안감/NNG;때문/NNB
POS,ㄴ다며/EC
None,ㄴ다면/EC
None,ㄴ다면/EF
None,ㄴ다지만/EC
POS,ㄴ답니다/EF
None,ㄴ데/EC
None,ㄴ데/EC;도/JX
None,ㄴ데/EF
POS,ㄴ들/EC
POS,ㄴ들/EC;뚫/VV
POS,ㄴ들/EC;뚫/VV;고/EC
None,ㄴ듯/EC
POS,ㄴ듯/EC;기/NNG
POS,ㄴ듯/EC;기/NNG;가/JKS
None,ㄴ듯/EC;하/VX
None,ㄴ지/EC
None,ㄴ지/EC;도/JX
None,ㄴ지/EC;도/JX;모르/VV
NEG,ㄴ지/EC;알/VV
NEG,ㄴ지/EC;알/VV;시/EP
NEG,ㄴ지/EC;이해/NNG
NEG,ㄴ지/EC;이해/NNG;는/JX
NEG,나*/NP
NEG,나*/NP;는/JX
NEG,나*/NP;는/JX;내/NP
NEG,나/EC
NEG,나/EC;고민/NNG
NEG,나/EC;고민/NNG;하/XSV
POS,나/JC
POS,나/JC;고액/NNG
POS,나/JC;고액/NNG;과외/NNG
NEUT,나/JC;석가모니/NNP
NEUT,나/JC;석가모니/NNP;는/JX
POS,나/JC;제도/NNG
None,나/JX
NEG,나/JX;차이/NNG
NEG,나/JX;차이/NNG;가/JKS
POS,나/JX;하/VV
POS,나/JX;하/VV;는/ETM
POS,나/JX;하/VV;ㄹ/ETM
NEG,나/NNP
NEG,나/NNP;는/JX
NEG,나/NNP;는/JX;어디/NP
NEG,나/NP
POS,나/NP;ㄴ/JX
POS,나/NP;ㄴ/JX;더/MAG
POS,나/NP;ㄴ/JX;수퍼/NNG
NEG,나/NP;ㄴ/JX;이제/MAG
NEG,나/NP;는/JX
NEG,나/NP;는/JX;그/NP
POS,나/NP;는/JX;남산/NNP
NEG,나/NP;는/JX;비슷/XR
NEG,나/NP;는/JX;살림/NNG
NEG,나/NP;는/JX;이/MM
NEG,나/NP;는/JX;자라/VV
NEG,나/NP;는/JX;한문학/NNG
POS,나/NP;들/XSN
NEG,나/NP;를/JKO
POS,나/NP;를/JKO;다/MAG
NEG,나/NP;를/JKO;옹호/NNG
COMP,나/NP;에게/JKB
COMP,나/NP;에게/JKB;현실/NNG
NEG,나/NP;의/JKG
NEG,나/NP;의/JKG;결심/NNG
NEG,나/NP;의/JKG;껍질/NNG
POS,나/NP;의/JKG;마음/NNG
POS,나/NP;의/JKG;손/NNG
NEG,나/NP;의/JKG;피/NNG
POS,나/NP;의/JKG;형제/NNG
POS,나/VV
POS,나/VV;게/EC
POS,나/VV;기/ETN
POS,나/VV;기/ETN;도/JX
NEG,나/VV;ㄴ/ETM
NEG,나/VV;ㄴ/ETM;것/NNB
POS,나/VX
POS,나/VX;니까/EC
POS,나/VX;니까/EC;오히려/MAG
POS,나가/VV
NEUT,나가/VV;고/EC
NEG,나가/VV;는/ETM
NEG,나가/VV;는/ETM;것/NNB
POS,나가/VV;ㄹ게요/EF
POS,나가/VV;지/EC
POS,나가/VV;지/EC;못하/VX
NEG,나가/VX
NEG,나가/VX;는/ETM
NEG,나가/VX;는/ETM;그림/NNG
NEG,나귀/NNG
NEG,나귀/NNG;도/JX
NEG,나귀/NNG;도/JX;성지/NNG
POS,나누/VV
POS,나누/VV;어/EC
POS,나누/VV;어/EC;오/VX
NEG,나돌/VV
NEG,나라/NNG
NEG,나라/NNG;를/JKO
NEG,나라/NNG;를/JKO;들썩거리/VV
NEG,나라/NNG;의/JKG
NEG,나라/NNG;의/JKG;시간/NNG
POS,나라/NNG;의/JKG;자동차/NNG
POS,나라/NNG;체면/NNG
POS,나름/NNB
POS,나름/NNB;대로/JX
POS,나름/NNB;대로/JX;개성/NNG
POS,나름/NNB;대로/JX;정리/NNG
POS,나름/NNB;대로/JX;제대로/MAG
NEG,나무/NNG
NEG,나무/NNG;무늬/NNG
NEG,나무/NNG;무늬/NNG;로/JKB
POS,나무/NNG;와/JC
POS,나무/NNG;와/JC;채소/NNG
NEG,나무라/VV
NEUT,나비/NNG
NEUT,나비/NNG;가/JKC
NEUT,나비/NNG;가/JKC;되/VV
NEUT,나비/NNG;와/JC
NEUT,나비/NNG;와/JC;뭇/MM
NEG,나비/NNG;의/JKG
NEG,나비/NNG;의/JKG;길이/NNG
NEUT,나비/NNG;이/VCP
NEUT,나비/NNG;이/VCP;ㄴ/ETM
NEG,나쁘/VA
POS,나서/VV
POS,나서/VV;기/ETN
POS,나서/VV;기/ETN;로/JKB
NEG,나서/VV;지/EC
NEG,나서/VV;지/EC;않/VX
None,나아가/VV
POS,나아가/VV;지/EC
POS,나아가/VV;지/EC;않/VX
POS,나약/XR
POS,나약/XR;하/XSA
POS,나약/XR;하/XSA;ㄴ/ETM
POS,나오/VV
NEG,나오/VV;기/ETN
NEG,나오/VV;기/ETN;힘들/VA
NEG,나오/VV;면/EC
NEG,나오/VV;면/EC;고개/NNG
POS,나오/VV;면/EC;마음껏/MAG
POS,나오/VV;아/EC
POS,나오/VV;아/EC;우리말/NNG
POS,나오/VV;아야/EC
POS,나오/VV;아야/EC;하/VX
NEG,나요/EF
COMP,나이/NNG
POS,나이/NNG;를/JKO
POS,나이/NNG;를/JKO;되찾/VV
POS,나이/NNG;먹/VV
POS,나이/NNG;먹/VV;는다/EC
COMP,나이/NNG;서른/NR
COMP,나이/NNG;서른/NR;에/JKB
NEG,나이/NNG;의/JKG
NEG,나이/NNG;의/JKG;사람/NNG
POS,나중/NNG
POS,나중/NNG;에/JKB
POS,나중/NNG;에/JKB;현악/NNG
POS,나타나/VV
NEG,나타내/VV
COMP,낙천/NNG
COMP,낙천/NNG;적/XSN
NEG,낙후/NNG
NEG,난리/NNG
NEG,난리/NNG;이/VCP
NEG,난리/NNG;이/VCP;다/EF
NEG,난투극/NNG
NEG,난해/XR
NEG,난해/XR;하/XSA
COMP,날/NNG
COMP,날/NNG;의/JKG
COMP,날/NNG;의/JKG;높/VA
NEG,날/NNG;이/JKS
NEG,날/NNG;이/JKS;없/VA
POS,날씬/XR
POS,날씬/XR;하/XSA
POS,날카롭/VA
NEG,남/NNG
POS,남/NNG;과/JKB
POS,남/NNG;과/JKB;달리/MAG
NEG,남/NNG;에게/JKB
NEG,남/NNG;에게/JKB;ㄴ/JX
NEG,남/NNG;에게/JKB;의심/NNG
NEG,남/NNG;이/JKS
NEG,남/NNG;이/JKS;흉내/NNG
NEG,남/VV
NEG,남/VV;게/EC
NEG,남/VV;게/EC;되/VV
NEG,남/VV;아/EC
NEG,남/VV;아/EC;있/VX
NEG,남/VV;았/EP
POS,남녀/NNG
POS,남녀/NNG;평등/NNG
POS,남미/NNP
POS,남미/NNP;풍/XSN
POS,남미/NNP;풍/XSN;의/JKG
NEG,남발/NNG
NEG,남발/NNG;하/XSV
NEUT,남방/NNG
NEUT,남방/NNG;교류설/NNG
POS,남산/NNP
POS,남산/NNP;으로/JKB
POS,남산/NNP;으로/JKB;피서/NNG
POS,남성/NNG
POS,남성/NNG;의/JKG
NEG,남자/NNG
NEG,남자/NNG;도/JX
NEG,남자/NNG;도/JX;거세/NNG
NEG,남자/NNG;도/JX;결혼/NNG
NEG,남자/NNG;사원/NNG
NEG,남자/NNG;사원/NNG;에/JKB
NEUT,남쪽/NNG
NEUT,남쪽/NNG;으로/JKB
NEUT,남쪽/NNG;으로/JKB;가/VV
NEG,남편/NNG
POS,남편/NNG;수입/NNG
POS,남편/NNG;수입/NNG;관계/NNG
NEG,남편/NNG;은/JX
NEG,남편/NNG;은/JX;떠나/VV
NEG,남편/NNG;이/VCP
NEG,남편/NNG;이/VCP;ㄴ/ETM
NEG,남편/NNG;하고*/JC
POS,남한/NNP
POS,남한/NNP;은/JX
POS,남한/NNP;은/JX;북한/NNP
NEG,납득/NNG
NEG,납득/NNG;하/XSV
NEG,납득/NNG;하/XSV;기/ETN
POS,낫/VA
POS,낫/VA;은/ETM
POS,낫/VA;은/ETM;편/NNB
POS,낭랑/XR
POS,낭랑/XR;하/XSA
NEG,낮/VA
NEG,낮추/VV
NEG,낮추/VV;는/ETM
NEG,낮추/VV;는/ETM;크/VA
POS,낯익/VA
NEG,낳/VV
NEG,낳/VV;았/EP
NEG,낳/VV;았/EP;지/EC
NEG,내*/NP
NEG,내*/NP;게*/JKB
NEG,내*/NP;게*/JKB;미치/VV
NEG,내/NP
NEG,내/NP;가/JKS
NEG,내/NP;가/JKS;그/MM
NEUT,내/NP;가/JKS;꿈/NNG
NEUT,내/NP;가/JKS;보/VV
NEG,내/NP;가/JKS;속하/VV
NEUT,내/NP;가/JKS;장주/NNG
NEG,내/NP;가/JKS;죽/VV
NEG,내/VV
NEG,내/VV;기/ETN
NEG,내/VV;기/ETN;쉽/VA
POS,내/VV;기/ETN;어렵/VA
POS,내/VV;는/ETM
POS,내/VV;는/ETM;호박고지/NNG
POS,내/VX
NEG,내/VX;는/ETM
NEG,내/VX;는/ETM;방법/NNG
POS,내/VX;는/ETM;한/MM
POS,내걸/VV
NEG,내내/MAG
NEG,내내/MAG;제자리/NNG
NEG,내내/MAG;제자리/NNG;를/JKO
POS,내년/NNG
POS,내년/NNG;한국/NNP
POS,내년/NNG;한국/NNP;진출/NNG
POS,내놓/VV
NEG,내놓/VV;는/ETM
NEG,내놓/VV;는/ETM;분/NNB
POS,내놓/VV;으라고/EC
POS,내놓/VV;으라고/EC;등산인/NNG
NEG,내다보이/VV
POS,내려오/VV
POS,내려오/VV;ㄴ/ETM
POS,내려오/VV;ㄴ/ETM;천사/NNG
None,내리/MAG
NEG,내리/VV
POS,내맘/NNG
POS,내맘/NNG;이/JKS
POS,내맘/NNG;이/JKS;쏴아아/MAG
COMP,내면/NNG
COMP,내면/NNG;의식/NNG
NEG,내밀/VV
NEG,내밀/VV;어/EC
NEG,내밀/VV;어/EC;입술/NNG
NEG,내버리/VV
NEG,내부/NNG
NEG,내부/NNG;를/JKO
NEG,내부/NNG;를/JKO;찢/VV
POS,내성/NNG
POS,내성/NNG;을/JKO
POS,내성/NNG;을/JKO;키우/VV
POS,내세우/VV
POS,내실/NNG
POS,내실/NNG;있/VV
POS,내용/NNG
POS,내용/NNG;들/XSN
POS,내용/NNG;들/XSN;이/VCP
NEG,내용/NNG;이/JKS
NEG,내용/NNG;이/JKS;많/VA
POS,내용/NNG;이/JKS;충실/NNG
POS,내용물/NNG
POS,내용물/NNG;이/JKS
POS,내용물/NNG;이/JKS;쉽/VA
NEG,내일/NNG
NEG,내일/NNG;역사/NNG
None,내지/MAG
None,내치/VV
None,내치/VV;ㄴ/ETM
None,내치/VV;ㄴ/ETM;김/NNB
NEG,내포/NNG
NEG,내포/NNG;하/XSV
NEG,냄새/NNG
NEG,냉소/NNG
NEG,냉소/NNG;적/XSN
NEG,냉소/NNG;적/XSN;이/VCP
NEG,냉정/XR
NEG,냉정/XR;하/XSA
NEG,냉정/XR;하/XSA;ㄴ/ETM
POS,냐/EF
NEG,냐는/ETM
NEG,냐는/ETM;말/NNG
NEG,냐는/ETM;말/NNG;이/VCP
NEG,너무/MAG
NEG,너무/MAG;듣/VV
NEG,너무/MAG;듣/VV;었/EP
NEG,너무/MAG;많/VA
NEG,너무/MAG;많/VA;아/EC
NEG,너무/MAG;소극적/NNG
NEG,너무/MAG;소극적/NNG;이/VCP
COMP,너무/MAG;애닯/VA
NEG,너무/MAG;어렵/VA
POS,너무/MAG;진실/NNG
POS,너무/MAG;진실/NNG;하/XSV
NEG,너무/MAG;푼수/NNG
NEG,너무/MAG;푼수/NNG;기/XSN
NEG,너무나/MAG
NEUT,너무나/MAG;당연/XR
NEUT,너무나/MAG;당연/XR;하/XSA
NEG,너무나/MAG;도/JX
NEG,너무나/MAG;도/JX;엉터리/NNG
NEG,너무나/MAG;말/NNG
NEG,너무나/MAG;말/NNG;이/JKS
NEG,너무나/MAG;분명/NNG
NEG,너무나/MAG;분명/NNG;하/XSA
NEG,너희/NP
NEG,너희/NP;들/XSN
POS,너희/NP;들/XSN;의/JKG
NEG,너희/NP;들/XSN;이/JKS
POS,널리/MAG
POS,널리/MAG;알리/VV
POS,널리/MAG;알리/VV;어/EC
POS,넓/VA
POS,넓/VA;어/EC
POS,넓/VA;어/EC;지/VX
POS,넓/VA;은/ETM
POS,넓/VA;은/ETM;공감대/NNG
NEG,넘/VV
NEG,넘/VV;습니다/EF
POS,넘기/VV
POS,넘기/VV;고/EC
POS,넘기/VV;고/EC;나/VX
POS,넘어서/VV
POS,넘어서/VV;었/EP
POS,넘어서/VV;었/EP;고/EC
POS,넘어서/VV;었/EP;습니다/EF
POS,넘치/VV
NEG,넣/VV
NEG,넣/VV;어/EC
NEG,넣/VV;어/EC;놓/VX
NEG,네/EC
NEG,네/EF
POS,네/NP
POS,네/NP;가/JKS
POS,네/NP;가/JKS;태익/NNP
NEG,네요/EF
NEG,년/NNB
NEG,년/NNB;년/NNB
NEG,년/NNB;년/NNB;하/XSA
NEUT,년/NNB;사용/NNG
NEUT,년/NNB;사용/NNG;하/XSV
NEG,년/NNB;어느/MM
NEG,년/NNB;어느/MM;한/MM
POS,년/NNB;에/JKB
POS,년/NNB;에/JKB;한/MM
POS,년/NNB;을/JKO
POS,년/NNB;을/JKO;나름/NNB
NEG,년/NNB;이/JKS
NEG,년/NNB;이/JKS;흐르/VV
NEG,년/NNB;이상/NNG
NEG,년/NNB;이상/NNG;뒤떨어지/VV
NEG,년/NNB;정도/NNG
NEG,년/NNB;정도/NNG;늦/VA
POS,년/NNB;째/XSN
POS,년/NNB;째/XSN;흥행/NNG
NEG,년/NNB;하/XSA
NEG,년/NNB;하/XSA;도록/EC
POS,년대/NNB
POS,년대/NNB;적/XSN
POS,년대/NNB;적/XSN;경직/NNG
NEG,노골/NNG
NEG,노골/NNG;적/XSN
NEG,노동/NNG
NEG,노동/NNG;에/JKB
NEG,노동/NNG;에/JKB;시달리/VV
NEG,노동자/NNG
POS,노동자/NNG;가/JKS
POS,노동자/NNG;가/JKS;줄/VV
NEG,노동자/NNG;이/VCP
NEG,노동자/NNG;이/VCP;ㄴ/ETM
POS,노래/NNG
NEUT,노래/NNG;를/JKO
NEUT,노래/NNG;를/JKO;부르/VV
POS,노래/NNG;연습/NNG
POS,노래/NNG;연습/NNG;하/XSV
NEG,노래/NNG;하/XSV
NEG,노려보/VV
NEG,노려보/VV;고/EC
NEG,노려보/VV;고/EC;있/VX
POS,노력/NNG
POS,노력/NNG;을/JKO
POS,노력/NNG;을/JKO;하/VV
POS,노력/NNG;이/JKS
POS,노력/NNG;이/JKS;있/VV
NEG,노면/NNG
NEG,노면/NNG;에/JKB
NEG,노면/NNG;에/JKB;정지선/NNG
POS,노안/NNG
NEG,노예/NNG
NEG,노예/NNG;가/JKC
NEG,노예/NNG;가/JKC;되/VV
POS,노을/NNG
POS,녹/VV
POS,녹/VV;아/EC
POS,녹/VV;아/EC;있/VX
NEG,녹슬/VV
POS,녹아내리/VV
POS,녹음/NNG
POS,녹음/NNG;하/XSV
NEG,논란/NNG
NEG,논란/NNG;을/JKO
NEG,논란/NNG;을/JKO;일으키/VV
NEG,논란/NNG;이/JKS
NEG,논란/NNG;이/JKS;있/VV
NEG,논란/NNG;한창/MAG
NEG,논리/NNG
NEG,논리/NNG;가/JKS
NEG,논리/NNG;가/JKS;맞/VV
POS,논의/NNG
POS,논의/NNG;활발/XR
POS,논쟁점/NNG
POS,논쟁점/NNG;을/JKO
POS,논쟁점/NNG;을/JKO;넘어서/VV
COMP,논점/NNG
COMP,논점/NNG;이/JKC
COMP,논점/NNG;이/JKC;되/VV
NEUT,논하/VV
NEUT,놀라/VV
NEG,놀랍/VA
None,놀랍/VA;게/EC
None,놀랍/VA;게/EC;도/JX
NEG,놀랍/VA;ㄴ/ETM
NEG,놀랍/VA;ㄴ/ETM;일/NNG
POS,놀랍/VA;ㄴ/ETM;통찰력/NNG
NEG,놈/NNB
NEG,놈/NNB;들/XSN
NEG,놈/NNB;들/XSN;을/JKO
POS,농법/NNG
POS,농법/NNG;을/JKO
POS,농법/NNG;을/JKO;개선/NNG
POS,농사/NNG
POS,농사/NNG;에/JKB
POS,농사/NNG;에/JKB;적격/NNG
NEG,농업/NNG
NEG,농업/NNG;의/JKG
NEG,농업/NNG;의/JKG;지배/NNG
NEG,농촌/NNG
POS,높/VA
NEG,높/VA;게/EC
NEG,높/VA;게/EC;경고/NNG
POS,높/VA;아/EC
POS,높/VA;아/EC;지/VX
NEG,높/VA;은/ETM
NEG,높/VA;은/ETM;것/NNB
NEG,높/VA;은/ETM;경지/NNG
COMP,높/VA;은/ETM;꿈/NNG
NEG,높/VA;은/ETM;벽/NNG
NEG,높/VA;은/ETM;사람/NNG
POS,높/VA;은/ETM;인기/NNG
POS,높/VA;은/ETM;호감/NNG
NEG,높/VA;지/EC
NEG,높/VA;지/EC;않/VX
POS,높/VA;지요/EF
POS,높이/MAG
POS,높이/MAG;들/VV
POS,높이/MAG;평가/NNG
POS,높이/MAG;평가/NNG;하/XSV
POS,높이/VV
POS,높이/VV;기/ETN
POS,높이/VV;기/ETN;를/JKO
NEG,놓/VV
NEG,놓/VV;고/EC
NEG,놓/VV;고/EC;공연/NNG
POS,놓/VX
NEG,놓/VX;고/EC
POS,놓/VX;고/EC;있/VX
NEG,놓/VX;고/EC;휴식/NNG
NEUT,놓/VX;아야/EC
NEUT,놓/VX;아야/EC;겠/EP
NEG,놓/VX;았/EP
NEG,놓/VX;았/EP;네/EF
POS,놓/VX;을/ETM
POS,놓/VX;을/ETM;수/NNB
NEG,놓치/VV
NEUT,뇌/NNG
NEUT,뇌/NNG;신경/NNG
NEUT,뇌/NNG;신경/NNG;계통/NNG
NEUT,뇌/NNG;출혈/NNG
NEUT,뇌/NNG;출혈/NNG;의/JKG
NEG,누구/NP
NEG,누구/NP;도/JX
NEG,누구/NP;도/JX;사랑/NNG
POS,누리/VV
NEG,누설/NNG
NEG,누설/NNG;하/XSV
POS,누아르/NNG
POS,누아르/NNG;의/JKG
